1	-0.001117	0.037894
2	0.003123	0.049735
3	-0.003471	0.048318
4	-0.000585	0.043137
5	-0.000769	0.035887
6	-0.003124	0.04516
7	-0.00325	0.054829
8	-0.002174	0.034194
9	0.00373	0.034799
10	-0.00245	0.064958
11	-0.00095	0.02993
12	-0.0037	0.047107
13	-0.001122	0.04259
14	-0.002441	0.05035
15	-0.001706	0.04718
16	-0.004615	0.05118
17	-0.003774	0.058385
18	-0.000704	0.037501
19	-0.001872	0.03528
20	-0.003547	0.048579
21	-0.001909	0.047002
22	-0.001519	0.039626
23	-0.00177	0.054052
24	-0.00297	0.041788
25	-0.002909	0.049629
26	-0.000913	0.041824
27	-0.003166	0.051606
28	-0.001573	0.031315
29	-0.004037	0.046836
30	-0.002049	0.037853
31	-0.001934	0.04146
32	-2.4E-05	0.045483
33	-0.002685	0.050731
34	-4.8E-05	0.045524
35	7.8E-05	0.043863
36	0.000727	0.043571
37	-0.000184	0.033152
38	0.000267	0.039716
39	-0.001631	0.032948
40	0.003083	0.031111
41	-0.000721	0.039195
42	-0.000505	0.032651
43	0.003389	0.033657
44	-0.003688	0.050066
45	-0.002193	0.036201
46	-0.001267	0.04627
47	-0.001512	0.046117
48	-0.000185	0.034361
49	-0.002784	0.040592
50	0.000599	0.044473
51	-0.001045	0.041636
52	-0.001868	0.058111
53	-0.00263	0.050323
54	-0.003235	0.049163
55	-0.004201	0.043052
56	-0.001152	0.05071
57	-0.008489	0.058303
58	-0.000333	0.043148
59	-0.001063	0.046679
60	4.7E-05	0.025847
61	0.001117	0.033328
62	0.003307	0.028526
63	-0.003222	0.046582
64	-0.00478	0.053387
65	-0.00283	0.04115
66	-0.000265	0.043545
67	-0.001153	0.038797
68	-0.000446	0.048261
69	-0.004229	0.060573
70	-0.001639	0.042107
71	-0.001746	0.052119
72	-0.002548	0.052375
73	-0.000316	0.036376
74	-0.00355	0.045462
75	-0.001803	0.044672
76	-0.00185	0.043707
77	-2.4E-05	0.041541
78	-0.006139	0.048464
79	0.002309	0.041177
80	8.4E-05	0.040947
81	-0.001016	0.046986
82	-0.001842	0.039559
83	-0.00353	0.044979
84	0.001022	0.049942
85	0.000835	0.034077
86	-0.001463	0.046372
87	9.3E-05	0.045338
88	0.000942	0.038863
89	-0.000729	0.032338
90	-0.005431	0.056
91	4.4E-05	0.035817
92	0.000417	0.055171
93	-0.000553	0.037905
94	-0.000946	0.040552
95	-0.003995	0.051576
96	0.000852	0.042097
97	0.001827	0.031508
98	-0.000517	0.027455
99	-0.000335	0.039444
100	-0.001491	0.052744
101	-0.000262	0.0526
102	-0.006679	0.048862
103	-0.003203	0.042942
104	0.001489	0.033303
105	-0.001452	0.029
106	-0.001382	0.049256
107	-0.001451	0.050352
108	-0.001334	0.054189
109	-0.000836	0.02916
110	0.000766	0.033721
111	-0.000116	0.048649
112	-0.005042	0.05499
113	-0.001256	0.056683
114	6.3E-05	0.030515
115	0.003549	0.040811
116	-0.004634	0.057348
117	-0.003247	0.046031
118	-0.001835	0.046094
119	-2.3E-05	0.043608
120	-0.006252	0.055132
121	-0.003816	0.055205
122	-0.002696	0.042835
123	-0.006984	0.073384
124	-0.002023	0.043287
125	-0.001914	0.039996
126	-0.000386	0.04212
127	-0.002609	0.048635
128	-0.001762	0.033782
129	-0.001116	0.029907
130	0.000326	0.040544
131	-0.004928	0.05715
132	0.001696	0.033064
133	-0.003558	0.049208
134	0.000593	0.045241
135	-0.000513	0.042195
136	-0.008252	0.065419
137	0.001473	0.041215
138	-0.003436	0.055122
139	-0.001793	0.041354
140	-0.003339	0.045005
141	-0.005376	0.06948
142	0.000903	0.058119
143	-0.001329	0.041428
144	-0.00113	0.03435
145	-0.00253	0.049844
146	-0.001824	0.045456
147	-0.002864	0.063399
148	-0.001668	0.036436
149	-0.003123	0.044632
150	-0.003711	0.045914
151	-0.002468	0.042101
152	-7.6E-05	0.039397
153	-0.002655	0.043446
154	-0.000657	0.043241
155	-0.001209	0.038138
156	-0.002763	0.047702
157	-0.00073	0.035252
158	0.001625	0.034071
159	-0.001861	0.047667
160	-0.001319	0.040896
161	-0.002919	0.044302
162	0.000404	0.030469
163	-0.000899	0.031507
164	-0.001707	0.04833
165	0.003385	0.033678
166	-0.003632	0.048202
167	0.001108	0.0507
168	-0.004387	0.047054
169	-1.7E-05	0.046265
170	-0.00297	0.057311
171	-0.000465	0.029432
172	-0.001209	0.035987
173	-0.000847	0.045414
174	-0.002425	0.040898
175	-0.001125	0.043356
176	-0.002136	0.035697
177	-0.000946	0.044163
178	-0.003754	0.041872
179	-0.002655	0.047627
180	0.000493	0.034204
181	-0.007137	0.074463
182	-0.002015	0.048592
183	-0.002641	0.043449
184	-0.004441	0.05343
185	-0.003012	0.047955
186	0.002099	0.046716
187	-0.002915	0.047345
188	0.002591	0.035991
189	-0.002571	0.044913
