1	1	1
1	2	0.400689
1	3	0.533499
1	4	0.575209
1	5	0.524052
1	6	0.518941
1	7	0.552803
1	8	0.56383
1	9	0.372113
1	10	0.504426
1	11	0.504392
1	12	0.468672
1	13	0.563921
1	14	0.556009
1	15	0.587322
1	16	0.55242
1	17	0.502873
1	18	0.528736
1	19	0.533486
1	20	0.537732
1	21	0.574852
1	22	0.650424
1	23	0.519258
1	24	0.519285
1	25	0.557792
1	26	0.516991
1	27	0.554332
1	28	0.530234
1	29	0.597937
1	30	0.601742
1	31	0.609055
1	32	0.576586
1	33	0.558926
1	34	0.517304
1	35	0.542036
1	36	0.476009
1	37	0.43997
1	38	0.49366
1	39	0.532681
1	40	0.358435
1	41	0.553092
1	42	0.482901
1	43	0.378228
1	44	0.571953
1	45	0.519195
1	46	0.579269
1	47	0.51559
1	48	0.465348
1	49	0.551436
1	50	0.500209
1	51	0.548557
1	52	0.581618
1	53	0.542978
1	54	0.599359
1	55	0.533603
1	56	0.449737
1	57	0.495049
1	58	0.579653
1	59	0.55032
1	60	0.431541
1	61	0.521135
1	62	0.457839
1	63	0.488996
1	64	0.583967
1	65	0.509037
1	66	0.583481
1	67	0.528684
1	68	0.512642
1	69	0.550583
1	70	0.569131
1	71	0.600643
1	72	0.485697
1	73	0.449797
1	74	0.542281
1	75	0.568579
1	76	0.513163
1	77	0.518715
1	78	0.527297
1	79	0.402737
1	80	0.510399
1	81	0.474399
1	82	0.471612
1	83	0.636164
1	84	0.336053
1	85	0.357643
1	86	0.559115
1	87	0.488788
1	88	0.465211
1	89	0.530961
1	90	0.56443
1	91	0.54906
1	92	0.526042
1	93	0.497631
1	94	0.575612
1	95	0.497617
1	96	0.437642
1	97	0.457467
1	98	0.452941
1	99	0.567702
1	100	0.538063
1	101	0.448409
1	102	0.632201
1	103	0.48497
1	104	0.404471
1	105	0.482656
1	106	0.595208
1	107	0.498692
1	108	0.509869
1	109	0.537289
1	110	0.595536
1	111	0.517805
1	112	0.554621
1	113	0.399407
1	114	0.564182
1	115	0.334797
1	116	0.531599
1	117	0.581487
1	118	0.508737
1	119	0.474929
1	120	0.570258
1	121	0.499687
1	122	0.57755
1	123	0.50224
1	124	0.499467
1	125	0.617776
1	126	0.579866
1	127	0.552613
1	128	0.50214
1	129	0.328568
1	130	0.426919
1	131	0.532251
1	132	0.58376
1	133	0.561212
