1	1	1
1	2	0.169599
1	3	0.282126
1	4	0.25615
1	5	0.420913
1	6	0.493473
1	7	0.383985
1	8	0.342678
1	9	0.227698
1	10	0.341189
1	11	0.2041
1	12	0.20636
1	13	0.352118
1	14	0.29908
1	15	0.304513
1	16	0.310452
1	17	0.288624
1	18	0.255731
1	19	0.498055
1	20	0.327585
1	21	0.384145
1	22	0.251654
1	23	0.320735
1	24	0.313059
1	25	0.248104
1	26	0.347169
1	27	0.451506
1	28	0.255272
1	29	0.364327
1	30	0.207271
1	31	0.294984
1	32	0.342115
1	33	0.285291
1	34	0.29306
1	35	0.377035
1	36	0.2644
1	37	0.205011
1	38	0.352726
1	39	0.258737
1	40	0.152305
1	41	0.323502
1	42	0.229817
1	43	0.358845
1	44	0.548195
1	45	0.277757
1	46	0.188812
1	47	0.350728
1	48	0.317354
1	49	0.252096
1	50	0.366956
1	51	0.390219
1	52	0.359467
1	53	0.316784
1	54	0.196109
1	55	0.153519
1	56	0.203489
1	57	0.319185
1	58	0.305682
1	59	0.298051
1	60	0.327673
1	61	0.295715
1	62	0.382286
1	63	0.244049
1	64	0.236321
1	65	0.373599
1	66	0.294772
1	67	0.135415
1	68	0.43952
1	69	0.295305
1	70	0.376196
1	71	0.157164
1	72	0.23317
1	73	0.378613
1	74	0.256878
1	75	0.317843
1	76	0.209799
1	77	0.318097
1	78	0.308835
1	79	0.338496
1	80	0.446822
1	81	0.398948
1	82	0.123455
1	83	0.310327
1	84	0.235339
1	85	0.241057
1	86	0.365122
1	87	0.196632
1	88	0.325126
1	89	0.147102
2	2	1
2	3	0.108874
2	4	0.168115
2	5	0.266227
2	6	0.291169
2	7	0.156167
2	8	0.146791
2	9	0.108278
2	10	0.218066
2	11	0.174412
2	12	0.223987
2	13	0.137744
2	14	0.131186
2	15	0.173966
2	16	0.209993
2	17	0.219688
2	18	0.141412
2	19	0.289213
2	20	0.075832
2	21	0.213492
2	22	0.27929
2	23	0.068647
2	24	0.139222
2	25	0.098381
2	26	0.183984
2	27	0.211545
2	28	0.113827
2	29	0.24149
2	30	0.092826
2	31	0.133796
2	32	0.154218
2	33	0.004328
2	34	0.148905
2	35	0.071864
2	36	0.175113
2	37	0.909412
2	38	0.225511
2	39	0.164387
2	40	0.14811
2	41	0.083553
2	42	0.264821
2	43	0.072611
2	44	0.305565
2	45	0.076256
2	46	0.156487
2	47	0.126375
2	48	0.219229
2	49	0.26691
2	50	0.177579
2	51	0.196028
2	52	0.106991
2	53	0.170547
2	54	0.161574
2	55	0.193789
2	56	0.159224
2	57	0.143117
2	58	0.141191
2	59	0.180765
2	60	0.135021
2	61	0.213742
2	62	0.153639
2	63	0.093647
2	64	0.098003
2	65	0.124185
2	66	0.163935
2	67	0.113686
2	68	0.225485
2	69	0.155014
2	70	0.248069
2	71	0.055919
2	72	0.042729
2	73	0.236877
2	74	0.177073
2	75	0.090441
2	76	0.154308
2	77	0.215822
2	78	0.164106
2	79	0.204064
2	80	0.25652
2	81	0.19012
2	82	0.099085
2	83	0.232593
2	84	0.159448
2	85	0.157207
2	86	0.239582
2	87	0.043924
2	88	0.106626
2	89	0.071266
3	3	1
3	4	0.080148
3	5	0.246958
3	6	0.260795
3	7	0.286037
3	8	0.141441
3	9	0.14807
3	10	0.206515
3	11	0.244321
3	12	0.193189
3	13	0.17959
3	14	0.224661
3	15	0.139794
3	16	0.275912
3	17	0.130954
3	18	0.128498
3	19	0.221376
3	20	0.168424
3	21	0.210487
3	22	0.099152
3	23	0.152687
3	24	0.182655
3	25	0.1147
3	26	0.037973
3	27	0.264424
3	28	0.136518
3	29	0.177224
3	30	0.139705
3	31	0.20505
3	32	0.31714
3	33	0.527439
3	34	0.163213
3	35	0.125948
3	36	0.081663
3	37	0.108263
3	38	0.110879
3	39	0.19535
3	40	0.154847
3	41	0.235567
3	42	0.02006
3	43	0.258393
3	44	0.236907
3	45	0.230319
3	46	0.233175
3	47	0.22412
3	48	0.139469
3	49	0.026234
3	50	0.187432
3	51	0.255328
3	52	0.166961
3	53	0.172678
3	54	0.08045
3	55	0.174315
3	56	0.077613
3	57	0.184244
3	58	0.091764
3	59	0.099959
3	60	0.09765
3	61	0.127009
3	62	0.229893
3	63	0.090466
3	64	0.091023
3	65	0.177173
3	66	0.111895
3	67	0.054502
3	68	0.194366
3	69	0.192525
3	70	0.147322
3	71	0.102854
3	72	0.204564
3	73	0.182466
3	74	0.170495
3	75	0.342846
3	76	0.165029
3	77	0.178628
3	78	0.258289
3	79	0.095112
3	80	0.135432
3	81	0.188495
3	82	0.133714
3	83	0.150469
3	84	0.117481
3	85	0.121911
3	86	0.201234
3	87	0.139643
3	88	0.209157
3	89	0.123615
4	4	1
4	5	0.307325
4	6	0.324102
4	7	0.301013
4	8	0.379879
4	9	0.355954
4	10	0.173163
4	11	0.183944
4	12	0.251167
4	13	0.354531
4	14	0.310348
4	15	0.293477
4	16	0.168641
4	17	0.153896
4	18	0.221136
4	19	0.259696
4	20	0.154439
4	21	0.311904
4	22	0.209322
4	23	0.257111
4	24	0.156504
4	25	0.189827
4	26	0.359832
4	27	0.297641
4	28	0.297031
4	29	0.278076
4	30	0.206193
4	31	0.333372
4	32	0.242867
4	33	0.157304
4	34	0.234146
4	35	0.326294
4	36	0.24851
4	37	0.207579
4	38	0.251991
4	39	0.161607
4	40	0.1439
4	41	0.180295
4	42	0.238052
4	43	0.265859
4	44	0.339522
4	45	0.325029
4	46	0.097249
4	47	0.371753
4	48	0.277211
4	49	0.417092
4	50	0.280342
4	51	0.271383
4	52	0.351014
4	53	0.277911
4	54	0.238021
4	55	0.14889
4	56	0.291526
4	57	0.319954
4	58	0.243868
4	59	0.232505
4	60	0.271326
4	61	0.210228
4	62	0.204406
4	63	0.248518
4	64	0.324011
4	65	0.201747
4	66	0.082401
4	67	0.100302
4	68	0.307274
4	69	0.118325
4	70	0.242484
4	71	0.334283
4	72	0.327078
4	73	0.289068
4	74	0.174003
4	75	0.249128
4	76	0.066097
4	77	0.21364
4	78	0.254893
4	79	0.192769
4	80	0.285746
4	81	0.247382
4	82	0.451338
4	83	0.24982
4	84	0.22671
4	85	0.257971
4	86	0.283305
4	87	0.332236
4	88	0.312144
4	89	0.301345
5	5	1
5	6	0.573651
5	7	0.273283
5	8	0.334155
5	9	0.210999
5	10	0.321043
5	11	0.232618
5	12	0.139028
5	13	0.33566
5	14	0.314761
5	15	0.315765
5	16	0.210245
5	17	0.186489
5	18	0.282701
5	19	0.577555
5	20	0.186713
5	21	0.356609
5	22	0.319199
5	23	0.248792
5	24	0.214023
5	25	0.248534
5	26	0.344185
5	27	0.4286
5	28	0.181899
5	29	0.451449
5	30	0.291821
5	31	0.309749
5	32	0.292711
5	33	0.238094
5	34	0.250613
5	35	0.240618
5	36	0.217308
5	37	0.289878
5	38	0.429273
5	39	0.340862
5	40	0.18698
5	41	0.255532
5	42	0.284568
5	43	0.306249
5	44	0.487215
5	45	0.24445
5	46	0.276861
5	47	0.273225
5	48	0.313334
5	49	0.245338
5	50	0.302259
5	51	0.34729
5	52	0.28904
5	53	0.270178
5	54	0.173511
5	55	0.12048
5	56	0.24813
5	57	0.31529
5	58	0.343972
5	59	0.252762
5	60	0.258163
5	61	0.237158
5	62	0.303015
5	63	0.18413
5	64	0.316872
5	65	0.234593
5	66	0.227204
5	67	0.152928
5	68	0.474751
5	69	0.231567
5	70	0.407969
5	71	0.252381
5	72	0.24955
5	73	0.387043
5	74	0.186173
5	75	0.221788
5	76	0.231522
5	77	0.224591
5	78	0.271199
5	79	0.396952
5	80	0.408829
5	81	0.332569
5	82	0.174326
5	83	0.277029
5	84	0.257568
5	85	0.187951
5	86	0.301556
5	87	0.158283
5	88	0.326521
5	89	0.185856
6	6	1
6	7	0.311591
6	8	0.351631
6	9	0.242605
6	10	0.350975
6	11	0.301191
6	12	0.152272
6	13	0.365833
6	14	0.337918
6	15	0.308429
6	16	0.231396
6	17	0.310861
6	18	0.366952
6	19	0.545757
6	20	0.239705
6	21	0.40139
6	22	0.244997
6	23	0.321133
6	24	0.273888
6	25	0.227371
6	26	0.370725
6	27	0.53741
6	28	0.182556
6	29	0.43767
6	30	0.182332
6	31	0.402444
6	32	0.317521
6	33	0.237227
6	34	0.335011
6	35	0.319526
6	36	0.291162
6	37	0.327758
6	38	0.542877
6	39	0.315136
6	40	0.236471
6	41	0.381152
6	42	0.270284
6	43	0.311225
6	44	0.700592
6	45	0.283586
6	46	0.199018
6	47	0.272303
6	48	0.35994
6	49	0.336805
6	50	0.370288
6	51	0.405079
6	52	0.348381
6	53	0.325591
6	54	0.261055
6	55	0.152314
6	56	0.299578
6	57	0.423239
6	58	0.386182
6	59	0.298553
6	60	0.340287
6	61	0.39154
6	62	0.341852
6	63	0.271534
6	64	0.222734
6	65	0.325137
6	66	0.332103
6	67	0.17789
6	68	0.57049
6	69	0.289631
6	70	0.425194
6	71	0.1675
6	72	0.224281
6	73	0.417318
6	74	0.240642
6	75	0.244614
6	76	0.238785
6	77	0.191417
6	78	0.308246
6	79	0.491196
6	80	0.539408
6	81	0.40294
6	82	0.220308
6	83	0.351294
6	84	0.369351
6	85	0.163454
6	86	0.344398
6	87	0.22006
6	88	0.327689
6	89	0.245805
7	7	1
7	8	0.361274
7	9	0.359287
7	10	0.247275
7	11	0.357437
7	12	0.265977
7	13	0.27535
7	14	0.348609
7	15	0.336487
7	16	0.346258
7	17	0.292544
7	18	0.30412
7	19	0.336291
7	20	0.255986
7	21	0.381177
7	22	0.221326
7	23	0.31057
7	24	0.201652
7	25	0.337101
7	26	0.316623
7	27	0.356393
7	28	0.209257
7	29	0.272587
7	30	0.19089
7	31	0.429701
7	32	0.375978
7	33	0.254748
7	34	0.288376
7	35	0.365535
7	36	0.335353
7	37	0.190246
7	38	0.299552
7	39	0.212802
7	40	0.270512
7	41	0.38032
7	42	0.247775
7	43	0.435989
7	44	0.341216
7	45	0.234004
7	46	0.258189
7	47	0.251106
7	48	0.242016
7	49	0.319675
7	50	0.290036
7	51	0.48763
7	52	0.231315
7	53	0.319895
7	54	0.203647
7	55	0.192358
7	56	0.166074
7	57	0.322639
7	58	0.383183
7	59	0.273656
7	60	0.341898
7	61	0.195686
7	62	0.226637
7	63	0.435792
7	64	0.285674
7	65	0.162094
7	66	0.188151
7	67	0.185987
7	68	0.311291
7	69	0.179014
7	70	0.240594
7	71	0.111518
7	72	0.353801
7	73	0.371153
7	74	0.254861
7	75	0.32969
7	76	0.139718
7	77	0.274701
7	78	0.340544
7	79	0.211312
7	80	0.306145
7	81	0.373362
7	82	0.32633
7	83	0.246268
7	84	0.281236
7	85	0.377869
7	86	0.330812
7	87	0.295773
7	88	0.206784
7	89	0.232034
8	8	1
8	9	0.490154
8	10	0.287904
8	11	0.230783
8	12	0.15235
8	13	0.575618
8	14	0.408535
8	15	0.270009
8	16	0.225449
8	17	0.163113
8	18	0.370034
8	19	0.311002
8	20	0.308956
8	21	0.372469
8	22	0.260288
8	23	0.287111
8	24	0.348876
8	25	0.329179
8	26	0.274737
8	27	0.327132
8	28	0.310258
8	29	0.348779
8	30	0.283989
8	31	0.354319
8	32	0.254266
8	33	0.173542
8	34	0.316043
8	35	0.45026
8	36	0.294918
8	37	0.161561
8	38	0.327181
8	39	0.215674
8	40	0.164397
8	41	0.315831
8	42	0.267602
8	43	0.368605
8	44	0.358356
8	45	0.397948
8	46	0.178876
8	47	0.228708
8	48	0.211314
8	49	0.36497
8	50	0.290577
8	51	0.332482
8	52	0.234393
8	53	0.234812
8	54	0.326943
8	55	0.089187
8	56	0.274846
8	57	0.283518
8	58	0.409139
8	59	0.15579
8	60	0.245152
8	61	0.192482
8	62	0.315758
