1	0.001970	0.046802
2	0.005447	0.041391
3	0.001266	0.038858
4	0.001245	0.021207
5	0.000914	0.029881
6	0.002832	0.039326
7	-0.001542	0.040471
8	0.002817	0.028801
9	0.001908	0.02405
10	0.002024	0.033137
11	0.00407	0.036366
12	0.002534	0.048535
13	0.008826	0.037873
14	-0.00013	0.031475
15	0.003361	0.023833
16	0.00109	0.038077
17	-0.000037	0.030097
18	0.001328	0.040359
19	-0.000167	0.030894
20	0.000285	0.026284
21	0.001105	0.032203
22	0.002918	0.025267
23	0.000392	0.033645
24	0.002039	0.031146
25	0.001228	0.058437
26	0.001855	0.053132
27	0.003207	0.033439
28	0.001891	0.032623
29	0.007508	0.040297
30	0.003105	0.026633
31	0.001689	0.026463
32	-0.002035	0.063085
33	0.000016	0.031252
34	-0.003374	0.039594
35	0.000838	0.033617
36	0.000664	0.036449
37	0.005539	0.044632
38	0.009794	0.053247
39	-0.002406	0.040633
40	0.002645	0.025655
41	0.003175	0.032412
42	-0.002834	0.038051
43	0.002508	0.032521
44	-0.001512	0.037999
45	0.002117	0.029555
46	0.003928	0.033046
47	0.002519	0.031327
48	0.001568	0.042632
49	0.003757	0.031733
50	-0.000912	0.032804
51	0.000944	0.031764
52	-0.000868	0.035443
53	0.002372	0.030647
54	0.00185	0.030298
55	-0.000203	0.064216
56	0.002339	0.037533
57	0.002487	0.028444
58	-0.001319	0.047133
59	0.00326	0.035423
60	-0.002344	0.0557
61	0.002959	0.028256
62	-0.001192	0.048429
63	0.001991	0.032013
64	0.001498	0.052934
65	-0.000863	0.048625
66	0.000065	0.03247
67	0.000694	0.026896
68	0.002093	0.021872
69	0.00359	0.03263
70	0.002756	0.02688
71	0.00236	0.030023
72	-0.004002	0.046153
73	0.002816	0.034558
74	0.003707	0.032169
75	0.001459	0.025912
76	-0.001765	0.057682
77	0.002853	0.041567
78	0.00067	0.036125
79	0.002615	0.025185
80	-0.002646	0.067993
81	0.002303	0.034351
82	-0.001155	0.041664
83	0.000486	0.035599
84	0.001272	0.033448
85	0.000686	0.032103
