1	1	1
1	2	-0.015559
1	3	0.077464
1	4	0.107641
1	5	0.185423
1	6	0.078833
1	7	0.16647
1	8	0.24264
1	9	0.138659
1	10	0.146471
1	11	0.145892
1	12	0.033997
1	13	0.029126
1	14	0.156111
1	15	0.077814
1	16	0.111245
1	17	0.173074
1	18	0.225948
1	19	0.09616
1	20	0.198747
1	21	0.07942
1	22	0.139686
1	23	0.181891
1	24	0.171594
1	25	0.063158
1	26	0.117615
1	27	0.216725
1	28	0.101669
1	29	0.00064
1	30	0.166905
1	31	0.173087
1	32	0.063908
1	33	0.213663
1	34	0.125824
1	35	0.033137
1	36	0.192352
1	37	0.023163
1	38	0.092726
1	39	0.170609
1	40	0.079081
1	41	0.133558
1	42	0.174971
1	43	0.13435
1	44	0.043168
1	45	0.168756
1	46	0.134229
1	47	0.147208
1	48	0.116961
1	49	0.113952
1	50	0.094395
1	51	0.098197
1	52	0.118677
1	53	0.219105
1	54	0.188166
1	55	0.100666
1	56	0.090567
1	57	0.186753
1	58	0.052257
1	59	0.154296
1	60	0.148053
1	61	0.211307
1	62	0.142047
1	63	0.245755
1	64	0.030526
1	65	0.161551
1	66	0.20323
1	67	0.208599
1	68	0.063567
1	69	0.116702
1	70	0.21703
1	71	0.072131
1	72	0.231933
1	73	0.090902
1	74	0.17658
1	75	0.253707
1	76	0.099676
1	77	0.132846
1	78	0.074925
1	79	0.134051
1	80	0.034185
1	81	0.084805
1	82	0.152472
1	83	0.190422
1	84	0.13537
1	85	0.12451
2	2	1
2	3	-0.001211
2	4	0.07034
2	5	0.126141
2	6	0.084393
2	7	0.116401
2	8	0.130787
2	9	0.252165
2	10	0.056541
2	11	0.161012
2	12	0.102252
2	13	0.043835
2	14	0.151377
2	15	0.152469
2	16	0.005286
2	17	0.161547
2	18	0.137608
2	19	0.004562
2	20	0.161346
2	21	0.112349
2	22	0.151737
2	23	0.073863
2	24	0.131255
2	25	0.081965
2	26	0.112122
2	27	0.115298
2	28	0.074885
2	29	0.015804
2	30	0.138502
2	31	0.171605
2	32	0.082885
2	33	0.138362
2	34	0.052291
2	35	0.03875
2	36	0.016034
2	37	0.015832
2	38	0.063205
2	39	-0.003104
2	40	0.163988
2	41	0.175923
2	42	0.056308
2	43	0.092476
2	44	0.108516
2	45	-0.014148
2	46	0.097719
2	47	0.138889
2	48	0.101044
2	49	-0.017416
2	50	0.09384
2	51	-0.000604
2	52	0.050959
2	53	0.177573
2	54	0.071765
2	55	0.044708
2	56	0.079609
2	57	0.072881
2	58	0.167552
2	59	-0.019272
2	60	0.07246
2	61	0.088853
2	62	-0.028395
2	63	0.068365
2	64	0.014507
2	65	-0.006069
2	66	-0.036254
2	67	0.102299
2	68	0.05474
2	69	0.169461
2	70	0.110508
2	71	0.033651
2	72	0.097021
2	73	0.102313
2	74	0.128832
2	75	0.128606
2	76	0.055451
2	77	0.110503
2	78	0.11651
2	79	0.192657
2	80	0.005925
2	81	0.03933
2	82	0.117846
2	83	0.037077
2	84	0.110217
2	85	0.051193
3	3	1
3	4	0.095553
3	5	0.203792
3	6	0.123146
3	7	0.183146
3	8	0.101989
3	9	0.175438
3	10	0.131686
3	11	0.176747
3	12	-0.031341
3	13	0.035302
3	14	0.216756
3	15	0.261402
3	16	0.195852
3	17	0.209947
3	18	0.153377
3	19	0.063362
3	20	0.129797
3	21	0.246834
3	22	0.165258
3	23	0.225224
