0.009794	0.009794
0.009790152	0.009790152
0.009786305	0.009786305
0.009782457	0.009782457
0.00977861	0.00977861
0.009774762	0.009774762
0.009770914	0.009770914
0.009767067	0.009767067
0.009763219	0.009763219
0.009759371	0.009759371
0.009755524	0.009755524
0.009751676	0.009751676
0.009747829	0.009747829
0.009743981	0.009743981
0.009740133	0.009740133
0.009736286	0.009736286
0.009732438	0.009732438
0.00972859	0.00972859
0.009724743	0.009724743
0.009720896	0.009720896
0.009717049	0.009717049
0.009713201	0.009713201
0.009709353	0.009709353
0.009705506	0.009705506
0.009701658	0.009701658
0.00969781	0.00969781
0.009693963	0.009693963
0.009690115	0.009690115
0.009686268	0.009686268
0.00968242	0.00968242
0.009678572	0.009678572
0.009674725	0.009674725
0.009670877	0.009670877
0.009667029	0.009667029
0.009663182	0.009663182
0.009659334	0.009659334
0.009655487	0.009655487
0.009651639	0.009651639
0.009647791	0.009647791
0.009643944	0.009643944
0.009640096	0.009640096
0.009636248	0.009636248
0.009632401	0.009632401
0.009628553	0.009628553
0.009624706	0.009624706
0.009620858	0.009620858
0.00961701	0.00961701
0.009613163	0.009613163
0.009609315	0.009609315
0.009605468	0.009605468
0.00960162	0.00960162
0.009597772	0.009597772
0.009593925	0.009593925
0.009590077	0.009590077
0.009586229	0.009586229
0.009582383	0.009582383
0.009578535	0.009578535
0.009574687	0.009574687
0.00957084	0.00957084
0.009566992	0.009566992
0.009563145	0.009563145
0.009559297	0.009559297
0.009555449	0.009555449
0.009551602	0.009551602
0.009547754	0.009547754
0.009543907	0.009543907
0.009540059	0.009540059
0.009536211	0.009536211
0.009532364	0.009532364
0.009528516	0.009528516
0.009524668	0.009524668
0.009520821	0.009520821
0.009516973	0.009516973
0.009513126	0.009513126
0.009509278	0.009509278
0.00950543	0.00950543
0.009501583	0.009501583
0.009497735	0.009497735
0.009493887	0.009493887
0.00949004	0.00949004
0.009486192	0.009486192
0.009482345	0.009482345
0.009478497	0.009478497
0.009474649	0.009474649
0.009470802	0.009470802
0.009466954	0.009466954
0.009463106	0.009463106
0.009459259	0.009459259
0.009455411	0.009455411
0.009451564	0.009451564
0.009447716	0.009447716
0.009443868	0.009443868
0.009440022	0.009440022
0.009436174	0.009436174
0.009432326	0.009432326
0.009428479	0.009428479
0.009424631	0.009424631
0.009420783	0.009420783
0.009416936	0.009416936
0.009413088	0.009413088
0.009409241	0.009409241
0.009405393	0.009405393
0.009401545	0.009401545
0.009397698	0.009397698
0.00939385	0.00939385
0.009390003	0.009390003
0.009386155	0.009386155
0.009382307	0.009382307
0.00937846	0.00937846
0.009374612	0.009374612
0.009370764	0.009370764
0.009366917	0.009366917
0.009363069	0.009363069
0.009359222	0.009359222
0.009355374	0.009355374
0.009351526	0.009351526
0.009347679	0.009347679
0.009343831	0.009343831
0.009339983	0.009339983
0.009336136	0.009336136
0.009332288	0.009332288
0.009328441	0.009328441
0.009324593	0.009324593
0.009320745	0.009320745
0.009316898	0.009316898
0.00931305	0.00931305
0.009309203	0.009309203
0.009305355	0.009305355
0.009301508	0.009301508
0.009297661	0.009297661
0.009293813	0.009293813
0.009289965	0.009289965
0.009286118	0.009286118
0.00928227	0.00928227
0.009278422	0.009278422
0.009274575	0.009274575
0.009270727	0.009270727
0.00926688	0.00926688
0.009263032	0.009263032
0.009259184	0.009259184
0.009255336	0.009255336
0.009251488	0.009251488
0.00924764	0.00924764
0.009243792	0.009243792
0.009239944	0.009239944
0.009236095	0.009236095
0.009232247	0.009232247
0.009228399	0.009228399
0.009224551	0.009224551
0.009220703	0.009220703
0.009216855	0.009216855
0.009213007	0.009213007
0.009209159	0.009209159
0.009205311	0.009205311
0.009201462	0.009201462
0.009197614	0.009197614
0.009193766	0.009193766
0.009189918	0.009189918
0.00918607	0.00918607
0.009182222	0.009182222
0.009178374	0.009178374
0.009174526	0.009174526
0.009170677	0.009170677
0.009166829	0.009166829
0.009162981	0.009162981
0.009159134	0.009159134
0.009155286	0.009155286
0.009151438	0.009151438
0.00914759	0.00914759
0.009143742	0.009143742
0.009139894	0.009139894
0.009136045	0.009136045
0.009132197	0.009132197
0.009128349	0.009128349
0.009124501	0.009124501
0.009120653	0.009120653
0.009116805	0.009116805
0.009112957	0.009112957
0.009109109	0.009109109
0.009105261	0.009105261
0.009101412	0.009101412
0.009097564	0.009097564
0.009093716	0.009093716
0.009089868	0.009089868
0.00908602	0.00908602
0.009082172	0.009082172
0.009078324	0.009078324
0.009074476	0.009074476
0.009070628	0.009070628
0.00906678	0.00906678
0.009062931	0.009062931
0.009059083	0.009059083
0.009055235	0.009055235
0.009051387	0.009051387
0.009047539	0.009047539
0.009043691	0.009043691
0.009039843	0.009039843
0.009035995	0.009035995
0.009032147	0.009032147
0.009028298	0.009028298
0.00902445	0.00902445
0.009020603	0.009020603
0.009016755	0.009016755
0.009012907	0.009012907
0.009009059	0.009009059
0.009005211	0.009005211
0.009001363	0.009001363
0.008997514	0.008997514
0.008993666	0.008993666
0.008989818	0.008989818
0.00898597	0.00898597
0.008982122	0.008982122
0.008978274	0.008978274
0.008974426	0.008974426
0.008970578	0.008970578
0.008966729	0.008966729
0.008962881	0.008962881
0.008959033	0.008959033
0.008955185	0.008955185
0.008951337	0.008951337
0.008947489	0.008947489
0.008943641	0.008943641
0.008939793	0.008939793
0.008935945	0.008935945
0.008932097	0.008932097
0.008928248	0.008928248
0.0089244	0.0089244
0.008920552	0.008920552
0.008916704	0.008916704
0.008912856	0.008912856
0.008909008	0.008909008
0.00890516	0.00890516
0.008901312	0.008901312
0.008897464	0.008897464
0.008893615	0.008893615
0.008889767	0.008889767
0.008885919	0.008885919
0.008882071	0.008882071
0.008878224	0.008878224
0.008874376	0.008874376
0.008870528	0.008870528
0.00886668	0.00886668
0.008862832	0.008862832
0.008858983	0.008858983
0.008855135	0.008855135
0.008851287	0.008851287
0.008847439	0.008847439
0.008843591	0.008843591
0.008839743	0.008839743
0.008835895	0.008835895
0.008832047	0.008832047
0.008828199	0.008828199
0.00882435	0.00882435
0.008820502	0.008820502
0.008816655	0.008816655
0.008812807	0.008812807
0.00880896	0.00880896
0.008805112	0.008805112
0.008801265	0.008801265
0.008797418	0.008797418
0.00879357	0.00879357
0.008789723	0.008789723
0.008785875	0.008785875
0.008782028	0.008782028
0.00877818	0.00877818
0.008774333	0.008774333
0.008770486	0.008770486
0.008766638	0.008766638
0.008762791	0.008762791
0.008758944	0.008758944
0.008755096	0.008755096
0.008751249	0.008751249
0.008747401	0.008747401
0.008743554	0.008743554
0.008739707	0.008739707
0.00873586	0.00873586
0.008732012	0.008732012
0.008728165	0.008728165
0.008724318	0.008724318
0.00872047	0.00872047
0.008716623	0.008716623
0.008712775	0.008712775
0.008708928	0.008708928
0.008705081	0.008705081
0.008701233	0.008701233
0.008697386	0.008697386
0.008693538	0.008693538
0.008689691	0.008689691
0.008685844	0.008685844
0.008681996	0.008681996
0.008678149	0.008678149
0.008674301	0.008674301
0.008670454	0.008670454
0.008666606	0.008666606
0.008662759	0.008662759
0.008658912	0.008658912
0.008655064	0.008655064
0.008651217	0.008651217
0.008647369	0.008647369
0.008643522	0.008643522
0.008639675	0.008639675
0.008635827	0.008635827
0.00863198	0.00863198
0.008628132	0.008628132
0.008624285	0.008624285
0.008620438	0.008620438
0.00861659	0.00861659
0.008612743	0.008612743
0.008608895	0.008608895
0.008605048	0.008605048
0.0086012	0.0086012
0.008597354	0.008597354
0.008593506	0.008593506
0.008589659	0.008589659
0.008585812	0.008585812
0.008581964	0.008581964
0.008578117	0.008578117
0.008574269	0.008574269
0.008570422	0.008570422
0.008566575	0.008566575
0.008562727	0.008562727
0.00855888	0.00855888
0.008555032	0.008555032
0.008551185	0.008551185
0.008547337	0.008547337
0.00854349	0.00854349
0.008539643	0.008539643
0.008535795	0.008535795
0.008531948	0.008531948
0.0085281	0.0085281
0.008524253	0.008524253
0.008520406	0.008520406
0.008516558	0.008516558
0.008512711	0.008512711
0.008508863	0.008508863
0.008505016	0.008505016
0.008501168	0.008501168
0.008497321	0.008497321
0.008493474	0.008493474
0.008489626	0.008489626
0.008485779	0.008485779
0.008481931	0.008481931
0.008478084	0.008478084
0.008474237	0.008474237
0.008470389	0.008470389
0.008466542	0.008466542
0.008462694	0.008462694
0.008458848	0.008458848
0.008455001	0.008455001
0.008451153	0.008451153
0.008447306	0.008447306
0.008443458	0.008443458
0.008439611	0.008439611
0.008435763	0.008435763
0.008431916	0.008431916
0.008428068	0.008428068
0.008424221	0.008424221
0.008420373	0.008420373
0.008416525	0.008416525
0.008412678	0.008412678
0.00840883	0.00840883
0.008404983	0.008404983
0.008401135	0.008401135
0.008397287	0.008397287
0.00839344	0.00839344
0.008389592	0.008389592
0.008385745	0.008385745
0.008381897	0.008381897
0.008378049	0.008378049
0.008374202	0.008374202
0.008370354	0.008370354
0.008366507	0.008366507
0.008362659	0.008362659
0.008358811	0.008358811
0.008354964	0.008354964
0.008351116	0.008351116
0.008347269	0.008347269
0.008343421	0.008343421
0.008339573	0.008339573
0.008335726	0.008335726
0.008331878	0.008331878
0.008328031	0.008328031
0.008324183	0.008324183
0.008320335	0.008320335
0.008316489	0.008316489
0.008312641	0.008312641
0.008308794	0.008308794
0.008304946	0.008304946
0.008301098	0.008301098
0.008297251	0.008297251
0.008293403	0.008293403
0.008289555	0.008289555
0.008285708	0.008285708
0.00828186	0.00828186
0.008278013	0.008278013
0.008274165	0.008274165
0.008270318	0.008270318
0.00826647	0.00826647
0.008262622	0.008262622
0.008258775	0.008258775
0.008254927	0.008254927
